Fylke,Fylkenavn,Kommune,KommuneID,Parti,ForhåndsStemmer,StemmerTotalt,ProsentAndel,EndringStemmer03,EndringFordeling03,EndringStemmer01,EndringFordeling01
8,Telemark,Porsgrunn,0805,SV,339,1788,9.3,-150,-4.2,-1014,-5.7
8,Telemark,Porsgrunn,0805,RV,43,157,0.8,-46,-0.6,35,0.2
8,Telemark,Porsgrunn,0805,SP,55,414,2.2,78,-0.2,173,0.9
8,Telemark,Porsgrunn,0805,KRF,210,1188,6.2,366,0.4,-736,-4.1
8,Telemark,Porsgrunn,0805,V,91,693,3.6,223,0.3,172,0.8
8,Telemark,Porsgrunn,0805,H,407,2136,11.1,680,0.9,-917,-5.2
8,Telemark,Porsgrunn,0805,FRP,602,4596,24,708,-3.2,1046,4.9
8,Telemark,Porsgrunn,0805,KYST,7,70,0.4,18,0,-59,-0.3
8,Telemark,Porsgrunn,0805,DEM,35,72,0.4,47,0.2,72,0.4
8,Telemark,Porsgrunn,0805,PP,17,58,0.3,58,0.3,-9,-0.1
8,Telemark,Porsgrunn,0805,KSP,7,61,0.3,34,0.1,12,0.1
8,Telemark,Porsgrunn,0805,Andre2,0,0,0,0,0,-272,-1.5
8,Telemark,Skien,0806,A,1333,11287,39.6,4259,4.5,3481,10.7
8,Telemark,Skien,0806,SV,594,2773,9.7,-157,-4.9,-1419,-5.8
8,Telemark,Skien,0806,RV,53,197,0.7,-67,-0.6,11,0
8,Telemark,Skien,0806,SP,105,883,3.1,199,-0.3,270,0.8
8,Telemark,Skien,0806,KRF,363,2364,8.3,749,0.2,-1115,-4.6
8,Telemark,Skien,0806,V,130,996,3.5,440,0.7,253,0.7
8,Telemark,Skien,0806,H,433,3043,10.7,790,-0.6,-1319,-5.5
8,Telemark,Skien,0806,FRP,851,6664,23.4,2098,0.6,1628,4.8
8,Telemark,Skien,0806,PP,25,127,0.4,127,0.4,7,0
8,Telemark,Skien,0806,DEM,4,21,0.1,-35,-0.2,21,0.1
8,Telemark,Skien,0806,KSP,7,71,0.2,11,-0.1,-7,0
8,Telemark,Skien,0806,KYST,5,64,0.2,39,0.1,-26,-0.1
8,Telemark,Skien,0806,Andre2,0,0,0,0,0,-332,-1.2
8,Telemark,Notodden,0807,A,482,3205,43.4,1360,6.6,926,11.1
8,Telemark,Notodden,0807,SV,145,685,9.3,0,-4.4,-330,-5.1
8,Telemark,Notodden,0807,RV,21,105,1.4,-60,-1.9,10,0.1
8,Telemark,Notodden,0807,SP,76,624,8.4,167,-0.7,304,3.9
8,Telemark,Notodden,0807,KRF,131,609,8.2,127,-1.4,-355,-5.4
8,Telemark,Notodden,0807,V,44,217,2.9,89,0.4,74,0.9
8,Telemark,Notodden,0807,H,73,512,6.9,163,0,-220,-3.5
8,Telemark,Notodden,0807,FRP,180,1370,18.5,481,0.8,0,-0.9
8,Telemark,Notodden,0807,PP,9,18,0.2,18,0.2,-17,-0.3
8,Telemark,Notodden,0807,KYST,6,17,0.2,12,0.1,-7,-0.1
8,Telemark,Notodden,0807,DEM,2,6,0.1,2,0,6,0.1
8,Telemark,Notodden,0807,KSP,5,19,0.3,8,0,-2,0
8,Telemark,Notodden,0807,Andre2,0,0,0,0,0,-52,-0.7
8,Telemark,Siljan,0811,A,80,533,39.4,74,-3.6,129,8.2
8,Telemark,Siljan,0811,SV,34,130,9.6,-3,-2.9,-66,-5.5
8,Telemark,Siljan,0811,RV,2,6,0.4,-6,-0.7,-5,-0.4
8,Telemark,Siljan,0811,SP,15,109,8.1,23,0,44,3
8,Telemark,Siljan,0811,KRF,22,133,9.8,30,0.2,-84,-6.9
8,Telemark,Siljan,0811,V,9,63,4.7,15,0.2,28,2
8,Telemark,Siljan,0811,H,26,95,7,38,1.7,-61,-5
8,Telemark,Siljan,0811,FRP,43,263,19.4,108,4.9,89,6
8,Telemark,Siljan,0811,KYST,1,5,0.4,1,0,-1,-0.1
8,Telemark,Siljan,0811,PP,0,6,0.4,6,0.4,-4,-0.3
8,Telemark,Siljan,0811,KSP,0,9,0.7,2,0,-4,-0.3
8,Telemark,Siljan,0811,DEM,0,1,0.1,-2,-0.2,1,0.1
8,Telemark,Siljan,0811,Andre2,0,0,0,0,0,-9,-0.7
8,Telemark,Bamble,0814,A,481,3061,37.6,1009,3.6,816,8.9
8,Telemark,Bamble,0814,SV,146,564,6.9,6,-2.3,-391,-5.3
8,Telemark,Bamble,0814,RV,23,74,0.9,-43,-1,2,0
8,Telemark,Bamble,0814,SP,45,268,3.3,-58,-2.1,98,1.1
8,Telemark,Bamble,0814,KRF,100,633,7.8,169,0.1,-416,-5.6
8,Telemark,Bamble,0814,V,58,277,3.4,164,1.5,117,1.4
8,Telemark,Bamble,0814,H,187,872,10.7,249,0.4,-540,-7.3
8,Telemark,Bamble,0814,FRP,391,2312,28.4,579,-0.3,750,8.5
8,Telemark,Bamble,0814,PP,8,22,0.3,22,0.3,-3,0
8,Telemark,Bamble,0814,KYST,5,39,0.5,19,0.1,-37,-0.5
8,Telemark,Bamble,0814,KSP,2,10,0.1,-17,-0.3,-3,0
8,Telemark,Bamble,0814,DEM,0,8,0.1,-1,-0.1,8,0.1
8,Telemark,Bamble,0814,Andre2,0,0,0,0,0,-90,-1.1
8,Telemark,Kragerø,0815,A,454,2440,39.5,785,4.9,720,11.2
8,Telemark,Kragerø,0815,SV,173,614,9.9,-75,-4.5,-358,-6
8,Telemark,Kragerø,0815,RV,26,84,1.4,-64,-1.7,13,0.2
8,Telemark,Kragerø,0815,SP,41,260,4.2,83,0.5,111,1.8
8,Telemark,Kragerø,0815,KRF,98,460,7.4,63,-0.8,-442,-7.4
8,Telemark,Kragerø,0815,V,72,298,4.8,30,-0.8,80,1.2
8,Telemark,Kragerø,0815,H,143,613,9.9,26,-2.3,-337,-5.7
8,Telemark,Kragerø,0815,FRP,266,1329,21.5,507,4.3,389,6.1
8,Telemark,Kragerø,0815,PP,15,29,0.5,29,0.5,13,0.2
8,Telemark,Kragerø,0815,KYST,5,21,0.3,5,0,-17,-0.3
8,Telemark,Kragerø,0815,KSP,2,21,0.3,-1,-0.1,-5,-0.1
8,Telemark,Kragerø,0815,DEM,1,7,0.1,1,0,7,0.1
8,Telemark,Kragerø,0815,Andre2,0,0,0,0,0,-77,-1.3
8,Telemark,Drangedal,0817,A,159,1033,42.2,291,3.5,216,8.7
8,Telemark,Drangedal,0817,SV,51,188,7.7,-43,-4.4,-97,-4
8,Telemark,Drangedal,0817,RV,3,7,0.3,-5,-0.3,2,0.1
8,Telemark,Drangedal,0817,SP,39,269,11,55,-0.2,84,3.4
8,Telemark,Drangedal,0817,KRF,48,239,9.8,33,-1,-179,-7.4
8,Telemark,Drangedal,0817,V,16,117,4.8,3,-1.2,11,0.4
8,Telemark,Drangedal,0817,H,19,121,4.9,13,-0.7,-89,-3.7
8,Telemark,Drangedal,0817,FRP,68,454,18.6,180,4.3,115,4.6
8,Telemark,Drangedal,0817,PP,0,3,0.1,3,0.1,-4,-0.2
8,Telemark,Drangedal,0817,KSP,0,5,0.2,-1,-0.1,-9,-0.4
8,Telemark,Drangedal,0817,DEM,0,4,0.2,1,0,4,0.2
8,Telemark,Drangedal,0817,KYST,1,5,0.2,1,0,-14,-0.6
8,Telemark,Drangedal,0817,Andre2,0,0,0,0,0,-29,-1.2
8,Telemark,Nome,0819,A,179,1499,39.5,653,9.8,440,11.4
8,Telemark,Nome,0819,SV,59,308,8.1,-74,-5.3,-221,-5.9
8,Telemark,Nome,0819,RV,5,20,0.5,3,-0.1,1,0
8,Telemark,Nome,0819,SP,39,454,12,-132,-8.6,120,3.1
8,Telemark,Nome,0819,KRF,46,285,7.5,66,-0.2,-222,-5.9
8,Telemark,Nome,0819,V,11,100,2.6,50,0.9,12,0.3
8,Telemark,Nome,0819,H,36,303,8,74,0,-211,-5.7
8,Telemark,Nome,0819,FRP,95,801,21.1,301,3.6,148,3.8
8,Telemark,Nome,0819,DEM,1,5,0.1,-5,-0.2,5,0.1
8,Telemark,Nome,0819,KSP,1,2,0.1,-12,-0.4,-9,-0.2
8,Telemark,Nome,0819,KYST,1,13,0.3,11,0.3,-5,-0.1
8,Telemark,Nome,0819,PP,0,7,0.2,7,0.2,-4,-0.1
8,Telemark,Nome,0819,Andre2,0,0,0,0,0,-28,-0.7
8,Telemark,Bø,0821,A,185,891,30.6,211,-1.5,234,7.5
8,Telemark,Bø,0821,SV,111,339,11.6,59,-1.6,-119,-4.4
8,Telemark,Bø,0821,RV,10,23,0.8,5,-0.1,10,0.3
8,Telemark,Bø,0821,SP,52,440,15.1,72,-2.3,163,5.4
8,Telemark,Bø,0821,KRF,39,223,7.7,67,0.3,-193,-7
8,Telemark,Bø,0821,V,38,191,6.6,95,2,30,0.9
8,Telemark,Bø,0821,H,55,241,8.3,72,0.3,-122,-4.5
8,Telemark,Bø,0821,FRP,80,542,18.6,196,2.3,84,2.5
8,Telemark,Bø,0821,DEM,0,1,0,-2,-0.1,1,0
8,Telemark,Bø,0821,KSP,1,6,0.2,4,0.1,1,0
8,Telemark,Bø,0821,KYST,1,7,0.2,7,0.2,0,0
8,Telemark,Bø,0821,PP,4,11,0.4,11,0.4,-1,0
8,Telemark,Bø,0821,Andre2,0,0,0,0,0,-22,-0.8
8,Telemark,Sauherad,0822,A,100,882,36.6,303,5.2,300,12
8,Telemark,Sauherad,0822,SV,44,215,8.9,-18,-3.7,-105,-4.6
8,Telemark,Sauherad,0822,RV,2,13,0.5,-9,-0.7,-2,-0.1
8,Telemark,Sauherad,0822,SP,38,358,14.9,48,-1.9,75,2.9
8,Telemark,Sauherad,0822,KRF,32,188,7.8,35,-0.5,-159,-6.9
8,Telemark,Sauherad,0822,V,11,113,4.7,49,1.2,9,0.3
8,Telemark,Sauherad,0822,H,20,162,6.7,44,0.3,-105,-4.6
8,Telemark,Sauherad,0822,FRP,32,463,19.2,104,-0.2,58,2.1
8,Telemark,Sauherad,0822,KYST,0,4,0.2,0,-0.1,-10,-0.4
8,Telemark,Sauherad,0822,KSP,0,4,0.2,1,0,0,0
8,Telemark,Sauherad,0822,DEM,0,1,0,1,0,1,0
8,Telemark,Sauherad,0822,PP,0,5,0.2,5,0.2,-2,-0.1
8,Telemark,Sauherad,0822,Andre2,0,0,0,0,0,-12,-0.5
8,Telemark,Tinn,0826,A,388,1662,45.6,585,8.3,449,12.5
8,Telemark,Tinn,0826,SV,86,319,8.8,-55,-4.2,-197,-5.3
8,Telemark,Tinn,0826,RV,6,21,0.6,10,0.2,-4,-0.1
8,Telemark,Tinn,0826,SP,68,483,13.3,34,-2.3,200,5.5
8,Telemark,Tinn,0826,KRF,22,128,3.5,24,-0.1,-193,-5.2
8,Telemark,Tinn,0826,V,19,89,2.4,48,1,11,0.3
8,Telemark,Tinn,0826,H,63,254,7,-93,-5,-273,-7.4
8,Telemark,Tinn,0826,FRP,157,668,18.3,186,1.6,32,1
8,Telemark,Tinn,0826,DEM,1,3,0.1,3,0.1,3,0.1
8,Telemark,Tinn,0826,KSP,0,1,0,-2,-0.1,-2,-0.1
8,Telemark,Tinn,0826,KYST,0,8,0.2,6,0.2,-14,-0.4
8,Telemark,Tinn,0826,PP,5,9,0.2,9,0.2,-3,-0.1
8,Telemark,Tinn,0826,Andre2,0,0,0,0,0,-31,-0.8
8,Telemark,Hjartdal,0827,A,38,314,32.5,86,0.5,64,5.6
8,Telemark,Hjartdal,0827,SV,10,30,3.1,-20,-3.9,-60,-6.6
8,Telemark,Hjartdal,0827,RV,0,2,0.2,-4,-0.6,-3,-0.3
8,Telemark,Hjartdal,0827,SP,30,296,30.7,100,3.1,146,14.5
8,Telemark,Hjartdal,0827,KRF,11,119,12.3,6,-3.6,-66,-7.6
8,Telemark,Hjartdal,0827,V,10,20,2.1,8,0.4,6,0.6
8,Telemark,Hjartdal,0827,H,6,44,4.6,21,1.3,-22,-2.6
8,Telemark,Hjartdal,0827,FRP,12,127,13.2,50,2.3,-15,-2.2
8,Telemark,Hjartdal,0827,PP,0,5,0.5,5,0.5,1,0.1
8,Telemark,Hjartdal,0827,DEM,0,1,0.1,1,0.1,1,0.1
8,Telemark,Hjartdal,0827,KSP,0,4,0.4,1,0,-3,-0.3
8,Telemark,Hjartdal,0827,KYST,1,3,0.3,0,-0.1,-3,-0.3
8,Telemark,Hjartdal,0827,Andre2,0,0,0,0,0,-8,-0.9
8,Telemark,Seljord,0828,A,47,438,26.9,180,6.5,100,7.2
8,Telemark,Seljord,0828,SV,27,132,8.1,-8,-3,-74,-3.9
8,Telemark,Seljord,0828,RV,3,11,0.7,0,-0.2,2,0.2
8,Telemark,Seljord,0828,SP,34,270,16.6,-38,-7.8,18,1.9
8,Telemark,Seljord,0828,KRF,33,176,10.8,46,0.5,-126,-6.8
8,Telemark,Seljord,0828,V,9,92,5.7,49,2.2,24,1.7
8,Telemark,Seljord,0828,H,21,145,8.9,-43,-6,-102,-5.5
8,Telemark,Seljord,0828,FRP,36,343,21.1,168,7.2,82,5.9
8,Telemark,Seljord,0828,PP,3,9,0.6,9,0.6,2,0.1
8,Telemark,Seljord,0828,KYST,1,4,0.2,2,0.1,-5,-0.3
8,Telemark,Seljord,0828,DEM,1,2,0.1,1,0,2,0.1
8,Telemark,Seljord,0828,KSP,0,4,0.2,0,-0.1,-3,-0.2
8,Telemark,Seljord,0828,Andre2,0,0,0,0,0,-10,-0.6
8,Telemark,Kviteseid,0829,A,62,449,31.8,142,2.6,103,7.9
8,Telemark,Kviteseid,0829,SV,16,81,5.7,5,-1.5,-69,-4.6
8,Telemark,Kviteseid,0829,RV,3,12,0.9,6,0.3,7,0.5
8,Telemark,Kviteseid,0829,SP,47,302,21.4,-6,-8,40,3.3
8,Telemark,Kviteseid,0829,KRF,34,190,13.5,31,-1.7,-98,-6.5
8,Telemark,Kviteseid,0829,V,15,63,4.5,40,2.3,22,1.6
8,Telemark,Kviteseid,0829,H,14,86,6.1,15,-0.7,-51,-3.4
8,Telemark,Kviteseid,0829,FRP,21,212,15,118,6.1,30,2.4
8,Telemark,Kviteseid,0829,KSP,0,5,0.4,1,0,3,0.2
8,Telemark,Kviteseid,0829,KYST,0,6,0.4,6,0.4,-8,-0.5
8,Telemark,Kviteseid,0829,PP,2,3,0.2,3,0.2,-4,-0.3
8,Telemark,Kviteseid,0829,DEM,0,1,0.1,1,0.1,1,0.1
8,Telemark,Kviteseid,0829,Andre2,0,0,0,0,0,-10,-0.7
8,Telemark,Nissedal,0830,A,24,275,32.9,70,3.7,47,6.3
8,Telemark,Nissedal,0830,SV,15,40,4.8,-23,-4.2,-30,-3.4
8,Telemark,Nissedal,0830,RV,4,8,1,6,0.7,4,0.5
8,Telemark,Nissedal,0830,SP,6,94,11.2,-21,-5.1,4,0.7
8,Telemark,Nissedal,0830,KRF,33,185,22.1,30,0,-56,-6
8,Telemark,Nissedal,0830,V,6,27,3.2,18,1.9,7,0.9
8,Telemark,Nissedal,0830,H,11,53,6.3,-2,-1.5,-30,-3.3
8,Telemark,Nissedal,0830,FRP,16,149,17.8,53,4.1,38,4.9
8,Telemark,Nissedal,0830,KYST,0,1,0.1,1,0.1,-6,-0.7
8,Telemark,Nissedal,0830,PP,0,0,0,0,0,0,0
8,Telemark,Nissedal,0830,DEM,0,0,0,0,0,0,0
8,Telemark,Nissedal,0830,KSP,0,4,0.5,2,0.2,2,0.2
8,Telemark,Nissedal,0830,Andre2,0,0,0,0,0,-1,-0.1
8,Telemark,Fyresdal,0831,A,52,304,40.1,106,4.6,53,6.1
8,Telemark,Fyresdal,0831,SV,16,44,5.8,-8,-3.5,-35,-4.9
8,Telemark,Fyresdal,0831,RV,0,1,0.1,0,0,-1,-0.1
8,Telemark,Fyresdal,0831,SP,20,158,20.8,-39,-14.5,-14,-2.5
8,Telemark,Fyresdal,0831,KRF,10,44,5.8,29,3.1,-32,-4.5
8,Telemark,Fyresdal,0831,V,11,38,5,26,2.9,24,3.1
8,Telemark,Fyresdal,0831,H,6,25,3.3,6,-0.1,-15,-2.1
8,Telemark,Fyresdal,0831,FRP,21,132,17.4,71,6.5,54,6.8
8,Telemark,Fyresdal,0831,PP,2,6,0.8,6,0.8,4,0.5
8,Telemark,Fyresdal,0831,DEM,0,0,0,0,0,0,0
8,Telemark,Fyresdal,0831,KSP,1,4,0.5,1,0,-2,-0.3
8,Telemark,Fyresdal,0831,KYST,1,2,0.3,2,0.3,-8,-1.1
8,Telemark,Fyresdal,0831,Andre2,0,0,0,0,0,-8,-1.1
8,Telemark,Tokke,0833,A,61,549,38.3,109,2.7,79,5.4
8,Telemark,Tokke,0833,SV,26,100,7,-1,-1.2,-48,-3.4
8,Telemark,Tokke,0833,RV,1,6,0.4,-4,-0.4,2,0.1
8,Telemark,Tokke,0833,SP,34,322,22.5,-73,-9.5,57,3.9
8,Telemark,Tokke,0833,KRF,12,119,8.3,24,0.6,-79,-5.6
8,Telemark,Tokke,0833,V,5,34,2.4,27,1.8,10,0.7
8,Telemark,Tokke,0833,H,19,76,5.3,6,-0.4,-61,-4.3
8,Telemark,Tokke,0833,FRP,29,220,15.4,105,6,68,4.7
8,Telemark,Tokke,0833,DEM,0,1,0.1,1,0.1,1,0.1
8,Telemark,Tokke,0833,KSP,0,2,0.1,2,0.1,-1,-0.1
8,Telemark,Tokke,0833,KYST,1,2,0.1,2,0.1,-10,-0.7
8,Telemark,Tokke,0833,PP,0,1,0.1,1,0.1,-5,-0.4
8,Telemark,Tokke,0833,Andre2,0,0,0,0,0,-7,-0.5
8,Telemark,Vinje,0834,A,103,606,29.6,168,1.5,130,6.1
8,Telemark,Vinje,0834,SV,81,251,12.3,-53,-7.3,-101,-5.1
8,Telemark,Vinje,0834,RV,5,11,0.5,5,0.2,-1,-0.1
8,Telemark,Vinje,0834,SP,100,486,23.7,110,-0.4,121,5.8
8,Telemark,Vinje,0834,KRF,30,131,6.4,34,0.2,-151,-7.5
8,Telemark,Vinje,0834,V,15,66,3.2,22,0.4,6,0.3
8,Telemark,Vinje,0834,H,27,105,5.1,10,-1,-88,-4.4
8,Telemark,Vinje,0834,FRP,64,377,18.4,183,6,121,5.8
8,Telemark,Vinje,0834,KYST,1,5,0.2,4,0.2,-9,-0.4
8,Telemark,Vinje,0834,PP,1,3,0.1,3,0.1,2,0.1
8,Telemark,Vinje,0834,KSP,0,6,0.3,5,0.2,5,0.2
8,Telemark,Vinje,0834,DEM,0,0,0,-2,-0.1,0,0
8,Telemark,Vinje,0834,Andre2,0,0,0,0,0,-17,-0.8
9,Aust-Agder,Risør,0901,A,195,1347,34,733,10.6,319,8.3
9,Aust-Agder,Risør,0901,SV,95,371,9.4,10,-4.4,-106,-2.6
9,Aust-Agder,Risør,0901,RV,5,38,1,-39,-2,7,0.2
9,Aust-Agder,Risør,0901,SP,26,193,4.9,-11,-2.9,75,1.9
9,Aust-Agder,Risør,0901,KRF,55,368,9.3,-5,-4.9,-306,-7.5
9,Aust-Agder,Risør,0901,V,39,214,5.4,116,1.7,23,0.6
9,Aust-Agder,Risør,0901,H,93,493,12.4,-31,-7.5,-311,-7.6
9,Aust-Agder,Risør,0901,FRP,106,841,21.2,568,10.8,273,7
9,Aust-Agder,Risør,0901,KYST,1,17,0.4,-3,-0.3,-19,-0.5
9,Aust-Agder,Risør,0901,KSP,0,7,0.2,7,0.2,-9,-0.2
9,Aust-Agder,Risør,0901,PP,11,61,1.5,-21,-1.6,61,1.5
9,Aust-Agder,Risør,0901,DEM,4,5,0.1,5,0.1,5,0.1
9,Aust-Agder,Risør,0901,ABORT,2,9,0.2,9,0.2,9,0.2
9,Aust-Agder,Risør,0901,Andre2,0,0,0,0,0,-62,-1.5
9,Aust-Agder,Grimstad,0904,A,387,2304,22.2,1105,6.3,910,7.7
9,Aust-Agder,Grimstad,0904,SV,227,736,7.1,145,-0.8,-162,-2.2
9,Aust-Agder,Grimstad,0904,RV,13,32,0.3,0,-0.1,-6,-0.1
9,Aust-Agder,Grimstad,0904,SP,48,407,3.9,-70,-2.4,72,0.4
9,Aust-Agder,Grimstad,0904,KRF,373,1831,17.6,474,-0.4,-564,-7.3
9,Aust-Agder,Grimstad,0904,V,129,626,6,114,-0.8,259,2.2
9,Aust-Agder,Grimstad,0904,H,275,1385,13.4,169,-2.8,-800,-9.4
9,Aust-Agder,Grimstad,0904,FRP,482,2908,28,843,0.6,1130,9.5
9,Aust-Agder,Grimstad,0904,PP,18,60,0.6,-1,-0.2,60,0.6
9,Aust-Agder,Grimstad,0904,KYST,7,33,0.3,20,0.1,-29,-0.3
9,Aust-Agder,Grimstad,0904,KSP,2,25,0.2,25,0.2,-21,-0.2
9,Aust-Agder,Grimstad,0904,DEM,0,4,0,-6,-0.1,4,0
9,Aust-Agder,Grimstad,0904,ABORT,5,23,0.2,23,0.2,23,0.2
9,Aust-Agder,Grimstad,0904,Andre2,0,0,0,0,0,-117,-1.2
9,Aust-Agder,Arendal,0906,A,1500,7406,32.7,3756,8.7,2826,11.4
9,Aust-Agder,Arendal,0906,SV,574,1944,8.6,-178,-5.4,-739,-3.9
9,Aust-Agder,Arendal,0906,RV,39,107,0.5,-31,-0.4,-6,-0.1
9,Aust-Agder,Arendal,0906,SP,130,667,2.9,200,-0.1,234,0.9
9,Aust-Agder,Arendal,0906,KRF,439,2161,9.5,562,-1,-1427,-7.1
9,Aust-Agder,Arendal,0906,V,235,1121,4.9,637,1.8,325,1.3
9,Aust-Agder,Arendal,0906,H,761,3074,13.6,319,-4.5,-1771,-8.9
9,Aust-Agder,Arendal,0906,FRP,1044,5752,25.4,2460,3.7,1748,6.8
9,Aust-Agder,Arendal,0906,DEM,4,25,0.1,-35,-0.3,25,0.1
9,Aust-Agder,Arendal,0906,KYST,9,60,0.3,43,0.2,-61,-0.3
9,Aust-Agder,Arendal,0906,PP,117,274,1.2,-365,-3,274,1.2
9,Aust-Agder,Arendal,0906,KSP,7,53,0.2,53,0.2,-14,-0.1
9,Aust-Agder,Arendal,0906,ABORT,3,30,0.1,30,0.1,30,0.1
9,Aust-Agder,Arendal,0906,Andre2,0,0,0,0,0,-357,-1.7
9,Aust-Agder,Gjerstad,0911,A,94,493,35.3,241,7.9,146,9.7
9,Aust-Agder,Gjerstad,0911,SV,27,114,8.2,-40,-8.6,-17,-1.5
9,Aust-Agder,Gjerstad,0911,RV,2,5,0.4,2,0,2,0.1
9,Aust-Agder,Gjerstad,0911,SP,22,126,9,9,-3.7,21,1.3
9,Aust-Agder,Gjerstad,0911,KRF,26,143,10.3,6,-4.7,-95,-7.4
9,Aust-Agder,Gjerstad,0911,V,7,44,3.2,12,-0.3,0,-0.1
9,Aust-Agder,Gjerstad,0911,H,21,158,11.3,61,0.7,-131,-10.1
9,Aust-Agder,Gjerstad,0911,FRP,42,288,20.6,194,10.4,126,8.7
9,Aust-Agder,Gjerstad,0911,KSP,1,3,0.2,3,0.2,-2,-0.2
9,Aust-Agder,Gjerstad,0911,KYST,2,6,0.4,3,0.1,-1,-0.1
9,Aust-Agder,Gjerstad,0911,DEM,1,1,0.1,1,0.1,1,0.1
9,Aust-Agder,Gjerstad,0911,PP,2,12,0.9,-16,-2.2,12,0.9
9,Aust-Agder,Gjerstad,0911,ABORT,0,2,0.1,2,0.1,2,0.1
9,Aust-Agder,Gjerstad,0911,Andre2,0,0,0,0,0,-20,-1.5
9,Aust-Agder,Vegårshei,0912,A,45,388,34.4,115,4.3,101,8.2
9,Aust-Agder,Vegårshei,0912,SV,16,47,4.2,-16,-2.8,-30,-2.8
9,Aust-Agder,Vegårshei,0912,RV,0,0,0,0,0,-2,-0.2
9,Aust-Agder,Vegårshei,0912,SP,12,92,8.1,4,-1.5,28,2.3
9,Aust-Agder,Vegårshei,0912,KRF,33,236,20.9,36,-1.1,-85,-8.3
9,Aust-Agder,Vegårshei,0912,V,6,43,3.8,27,2,16,1.3
9,Aust-Agder,Vegårshei,0912,H,14,104,9.2,-23,-4.8,-72,-6.8
9,Aust-Agder,Vegårshei,0912,FRP,17,199,17.6,80,4.5,68,5.7
9,Aust-Agder,Vegårshei,0912,KSP,1,5,0.4,5,0.4,0,0
9,Aust-Agder,Vegårshei,0912,DEM,0,3,0.3,3,0.3,3,0.3
9,Aust-Agder,Vegårshei,0912,PP,0,6,0.5,-17,-2,6,0.5
9,Aust-Agder,Vegårshei,0912,KYST,0,2,0.2,2,0.2,-1,-0.1
9,Aust-Agder,Vegårshei,0912,ABORT,0,4,0.4,4,0.4,4,0.4
9,Aust-Agder,Vegårshei,0912,Andre2,0,0,0,0,0,-5,-0.5
9,Aust-Agder,Tvedestrand,0914,A,165,957,28.2,385,4.1,262,6.9
9,Aust-Agder,Tvedestrand,0914,SV,99,340,10,25,-3.3,-22,-1.1
9,Aust-Agder,Tvedestrand,0914,RV,6,19,0.6,2,-0.2,8,0.2
9,Aust-Agder,Tvedestrand,0914,SP,21,181,5.3,-15,-2.9,14,0.2
9,Aust-Agder,Tvedestrand,0914,KRF,66,359,10.6,47,-2.6,-252,-8.1
9,Aust-Agder,Tvedestrand,0914,V,59,263,7.7,195,4.9,128,3.6
9,Aust-Agder,Tvedestrand,0914,H,89,409,12,-11,-5.7,-313,-10
9,Aust-Agder,Tvedestrand,0914,FRP,137,802,23.6,454,8.9,296,8.1
9,Aust-Agder,Tvedestrand,0914,DEM,2,7,0.2,-6,-0.3,7,0.2
9,Aust-Agder,Tvedestrand,0914,KSP,2,10,0.3,10,0.3,-11,-0.3
9,Aust-Agder,Tvedestrand,0914,KYST,4,9,0.3,5,0.1,-11,-0.3
9,Aust-Agder,Tvedestrand,0914,PP,9,33,1,-77,-3.7,33,1
9,Aust-Agder,Tvedestrand,0914,ABORT,2,10,0.3,10,0.3,10,0.3
9,Aust-Agder,Tvedestrand,0914,Andre2,0,0,0,0,0,-24,-0.7
9,Aust-Agder,Froland,0919,A,115,738,29,337,6,271,9.5
9,Aust-Agder,Froland,0919,SV,37,124,4.9,-16,-3.1,-93,-4.2
9,Aust-Agder,Froland,0919,RV,2,7,0.3,0,-0.1,3,0.1
9,Aust-Agder,Froland,0919,SP,36,217,8.5,-135,-11.6,72,2.5
9,Aust-Agder,Froland,0919,KRF,81,392,15.4,115,-0.5,-234,-10.7
9,Aust-Agder,Froland,0919,V,23,103,4.1,53,1.2,22,0.7
9,Aust-Agder,Froland,0919,H,30,151,5.9,45,-0.1,-117,-5.3
9,Aust-Agder,Froland,0919,FRP,89,769,30.2,371,7.4,234,7.9
9,Aust-Agder,Froland,0919,KYST,0,9,0.4,7,0.2,-7,-0.3
9,Aust-Agder,Froland,0919,KSP,0,10,0.4,10,0.4,-11,-0.5
9,Aust-Agder,Froland,0919,DEM,1,2,0.1,0,0,2,0.1
9,Aust-Agder,Froland,0919,PP,2,13,0.5,3,-0.1,13,0.5
9,Aust-Agder,Froland,0919,ABORT,0,8,0.3,8,0.3,8,0.3
9,Aust-Agder,Froland,0919,Andre2,0,0,0,0,0,-15,-0.6
9,Aust-Agder,Lillesand,0926,A,232,1236,23.5,644,7.5,449,7.6
9,Aust-Agder,Lillesand,0926,SV,106,454,8.6,-88,-6.1,-210,-4.8
9,Aust-Agder,Lillesand,0926,RV,6,23,0.4,-14,-0.6,-3,-0.1
9,Aust-Agder,Lillesand,0926,SP,32,212,4,31,-0.9,59,0.9
9,Aust-Agder,Lillesand,0926,KRF,118,628,12,142,-1.2,-344,-7.7
9,Aust-Agder,Lillesand,0926,V,63,386,7.3,48,-1.8,86,1.3
9,Aust-Agder,Lillesand,0926,H,149,918,17.5,85,-5.1,-329,-7.8
9,Aust-Agder,Lillesand,0926,FRP,247,1336,25.4,723,8.8,682,12.2
9,Aust-Agder,Lillesand,0926,DEM,0,4,0.1,-10,-0.3,4,0.1
9,Aust-Agder,Lillesand,0926,KSP,4,15,0.3,15,0.3,4,0.1
